"","experiment","method","missingness","noise","iteration","dir","file_name","median_r2","mean_r2","sd_r2","n_genes","n_methylation","n_cnv","n_edges","n_intra_edges","n_inter_edges","edge_density","clustering","betweenness_t200","time","recall_reference","precision_reference","f1_score_reference","fp_reference","fn_reference","tp_reference","r2mw.p.value_reference","recall_stability","precision_stability","f1_score_stability","fp_stability","fn_stability","tp_stability","r2mw.p.value_stability"
"810","mor","galasso_true_mor","0.1","0","3","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_true_mor_experiment_noise_0_missing_0.1_iteration_3.csv","0.440903058321787","0.449037906020275","0.208681769389834","11209","7853","8758","50130","28033","22097","6.47737535355189e-05","0.10317529947697",NA,"1013.18550825119","0.900866368098879","0.917719249312667","0.909214720656883","4130","5069","46064","0.251588149971213","0.742788037993945","0.876284958427816","0.804032908253938","6547","16058","46373","0"
"1112","mor","galasso_true_mor","0.1","0","4","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_true_mor_experiment_noise_0_missing_0.1_iteration_4.csv","0.442539469121317","0.449339391921734","0.207447488908872","11197","7840","8755","50191","28090","22101","6.49833166459397e-05","0.101765542974256",NA,"968.421733379364","0.905071089120529","0.921763897464497","0.913341227550819","3928","4854","46279","0.143256959381043","0.743396709967804","0.876406828310295","0.804440708225363","6545","16020","46411","0"
"1410","mor","galasso_true_mor","0.1","0","5","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_true_mor_experiment_noise_0_missing_0.1_iteration_5.csv","0.441404050501408","0.448141203525742","0.207620740833364","11234","7884","8870","50760","28386","22374","6.48027446582048e-05","0.103043499777305",NA,"1046.32699203491","0.910977255392799","0.919900468037206","0.915417117028594","4056","4552","46581","0.574401180046029","0.74938732360526","0.876369766788424","0.807919458451337","6600","15646","46785","0"
"310","mor","galasso_true_mor","0.5","0","1","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_true_mor_experiment_noise_0_missing_0.5_iteration_1.csv","0.46803882992173","0.469110620991312","0.21409065382172","11256","7740","8553","48108","26649","21459","6.33900930028643e-05","0.0975799582953978",NA,"1005.57303619385","0.830813760194004","0.877926801545806","0.853720785353992","5907","8651","42482","3.39674564810937e-55","0.710752670948727","0.868101340115426","0.781586317439628","6742","18058","44373","0"
"610","mor","galasso_true_mor","0.5","0","2","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_true_mor_experiment_noise_0_missing_0.5_iteration_2.csv","0.446756400287628","0.452267754285299","0.208390811550444","11140","7454","8544","45953","25162","20791","6.23985066963131e-05","0.0950967055065949",NA,"1050.66042256355","0.821367805526764","0.89843198494021","0.858173273395995","4748","9134","41999","0.000360333033272768","0.695471800868158","0.879443397946163","0.776712402282607","5952","19012","43419","0"
"910","mor","galasso_true_mor","0.5","0","3","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_true_mor_experiment_noise_0_missing_0.5_iteration_3.csv","0.458082971602415","0.463082987455477","0.211725880217116","11168","7614","8486","47465","26300","21165","6.38385246662887e-05","0.0963936184475131",NA,"993.34299993515","0.821680714998142","0.877048324809519","0.848462206425816","5890","9118","42015","1.43433049056092e-29","0.708077717800452","0.872188461842001","0.781611634177607","6478","18225","44206","0"
"1211","mor","galasso_true_mor","0.5","0","4","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_true_mor_experiment_noise_0_missing_0.5_iteration_4.csv","0.449397021535156","0.456465276578569","0.210892125422579","11197","7695","8583","46808","25531","21277","6.20098227703148e-05","0.0968505828652489",NA,"968.604945898056","0.82400797919152","0.891781488771774","0.856556210611913","5113","8999","42134","2.77937361456734e-10","0.699332062597107","0.874616879344538","0.777214063195372","6259","18771","43660","0"
"159","mor","galasso_true_mor","0.5","0","5","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_true_mor_experiment_noise_0_missing_0.5_iteration_5.csv","0.453997325938836","0.458662885527817","0.209440548281908","11148","7539","8555","47437","26297","21140","6.39227103349921e-05","0.101573126074284",NA,"1028.02139163017","0.824927150763695","0.879852318474792","0.851504935704625","5760","8952","42181","2.45723454777384e-16","0.707132674472618","0.871385429208693","0.780713388862362","6516","18284","44147","0"
"140","moran","galasso_true_moran","0","0","1","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_true_moran_experiment_noise_0_missing_0_iteration_1.csv","0.441265233772717","0.447286895073975","0.206999463901405","11222","7927","8849","51133","28621","22512","6.52323113931137e-05","0.105091861118003",NA,"726.692312240601","1","1","1","0","0","51133","1","0.753279620701254","0.876619382258095","0.810282740915591","6619","15403","47028","0"
"411","moran","galasso_true_moran","0","0","2","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_true_moran_experiment_noise_0_missing_0_iteration_2.csv","0.441265233772717","0.447286895073975","0.206999463901405","11222","7927","8849","51133","28621","22512","6.52323113931137e-05","0.105091861118003",NA,"739.861139774323","1","1","1","0","0","51133","1","0.753279620701254","0.876619382258095","0.810282740915591","6619","15403","47028","0"
"711","moran","galasso_true_moran","0","0","3","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_true_moran_experiment_noise_0_missing_0_iteration_3.csv","0.441265233772717","0.447286895073975","0.206999463901405","11222","7927","8849","51133","28621","22512","6.52323113931137e-05","0.105091861118003",NA,"762.927301168442","1","1","1","0","0","51133","1","0.753279620701254","0.876619382258095","0.810282740915591","6619","15403","47028","0"
"1011","moran","galasso_true_moran","0","0","4","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_true_moran_experiment_noise_0_missing_0_iteration_4.csv","0.441265233772717","0.447286895073975","0.206999463901405","11222","7927","8849","51133","28621","22512","6.52323113931137e-05","0.105091861118003",NA,"729.649199962616","1","1","1","0","0","51133","1","0.753279620701254","0.876619382258095","0.810282740915591","6619","15403","47028","0"
"1311","moran","galasso_true_moran","0","0","5","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_true_moran_experiment_noise_0_missing_0_iteration_5.csv","0.441265233772717","0.447286895073975","0.206999463901405","11222","7927","8849","51133","28621","22512","6.52323113931137e-05","0.105091861118003",NA,"717.902083158493","1","1","1","0","0","51133","1","0.753279620701254","0.876619382258095","0.810282740915591","6619","15403","47028","0"
"212","moran","galasso_true_moran","0.1","0","1","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_true_moran_experiment_noise_0_missing_0.1_iteration_1.csv","0.398177753727973","0.417456694436227","0.195216195664184","5079","1826","2260","14225","8883","5342","0.000169369312733262","0.0665151800360341",NA,"974.024446487427","0.252654841296228","0.900906555090656","0.394635956806623","1421","38214","12919","2.81892423739092e-51","0.218128814210889","0.883081512223591","0.349843292400966","1803","48813","13618","2.96025389277284e-222"
"511","moran","galasso_true_moran","0.1","0","2","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_true_moran_experiment_noise_0_missing_0.1_iteration_2.csv","0.38846232829229","0.409415055411833","0.193281372934861","4955","1780","2226","13322","8138","5184","0.000165922369952333","0.0714672175495549",NA,"975.139624118805","0.241390100326599","0.915449084031744","0.382041599603813","1140","38790","12343","6.86868302964646e-79","0.207429001617786","0.891873278236915","0.336577822250523","1570","49481","12950","2.44483264257637e-153"
"811","moran","galasso_true_moran","0.1","0","3","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_true_moran_experiment_noise_0_missing_0.1_iteration_3.csv","0.400727353290019","0.421108370002414","0.194159758398804","5321","1922","2377","14982","9325","5657","0.000161906690651882","0.0687815264505336",NA,"1013.18550825119","0.266129505407467","0.904246129310918","0.411229639479012","1441","37525","13608","9.4618514847072e-42","0.229901811600006","0.887576525879661","0.365206992188494","1818","48078","14353","8.69272098894474e-267"
"1113","moran","galasso_true_moran","0.1","0","4","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_true_moran_experiment_noise_0_missing_0.1_iteration_4.csv","0.396994780110422","0.415476080145476","0.190766411970214","5058","1883","2290","14044","8594","5450","0.000164831559962175","0.0758942457231726",NA,"968.421733379364","0.250484031838539","0.908691025186236","0.39271478506163","1287","38325","12808","2.10164764336338e-57","0.216623151959764","0.893144894994056","0.348678019413971","1618","48907","13524","8.21712754080127e-217"
"1411","moran","galasso_true_moran","0.1","0","5","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_true_moran_experiment_noise_0_missing_0.1_iteration_5.csv","0.393711215457915","0.414910108047165","0.193361121171358","5074","1840","2282","14134","8730","5404","0.000167153082847331","0.0754861673804838",NA,"1046.32699203491","0.252517943402499","0.906741573033708","0.395025469230416","1328","38221","12912","2.16712919025059e-59","0.218032708109753","0.890371533228676","0.35028757446699","1676","48819","13612","9.30268399408583e-205"
"311","moran","galasso_true_moran","0.5","0","1","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_true_moran_experiment_noise_0_missing_0.5_iteration_1.csv","0.253999510439863","0.308821385561187","0.191360725681088","966","160","201","1382","988","394","0.000785404881331119","0.0292742427322627",NA,"1005.57303619385","0.0241526998220327","0.847632120796156","0.0469671040121696","222","49898","1235","2.51980762848335e-138","0.0219282087424517","0.882656350741457","0.0427932856115783","182","61062","1369","1.28519735083126e-41"
"611","moran","galasso_true_moran","0.5","0","2","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_true_moran_experiment_noise_0_missing_0.5_iteration_2.csv","0.24177315831403","0.319030969872175","0.195594870821989","837","149","175","1139","788","351","0.000845733464017345","0.0166551006245663",NA,"1050.66042256355","0.0198306377486164","0.857142857142857","0.0387644315314627","169","50119","1014","1.69678730366819e-97","0.0176514872419151","0.867716535433071","0.0345991428705986","168","61329","1102","4.27888928090533e-23"
"911","moran","galasso_true_moran","0.5","0","3","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_true_moran_experiment_noise_0_missing_0.5_iteration_3.csv","0.236799781085969","0.297116708600267","0.18652298920138","954","173","198","1336","920","416","0.000761557316308499","0.03045013239188",NA,"993.34299993515","0.0238397903506542","0.866998577524893","0.0464036239745713","187","49914","1219","6.23772231926824e-158","0.0207909532123464","0.875843454790823","0.0406177147059284","184","61133","1298","9.14292153090215e-55"
"1212","moran","galasso_true_moran","0.5","0","4","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_true_moran_experiment_noise_0_missing_0.5_iteration_4.csv","0.274445624050046","0.319757111046996","0.194948840295384","1009","182","205","1423","990","433","0.000730710375779236","0.0300306435137896",NA,"968.604945898056","0.0247589619228287","0.841755319148936","0.0481030453863252","238","49867","1266","3.99579522967065e-122","0.0226650221844917","0.88216957605985","0.0441945810884673","189","61016","1415","1.29258725516131e-29"
"1510","moran","galasso_true_moran","0.5","0","5","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_true_moran_experiment_noise_0_missing_0.5_iteration_5.csv","0.263961985378478","0.335575436239897","0.204220172796656","1166","199","227","1687","1215","472","0.000666042342447625","0.0260622334544306",NA,"1028.02139163017","0.0284160913695656","0.820440429136081","0.0549296839558445","318","49680","1453","4.50114037224141e-111","0.026541301596963","0.87625594923321","0.051522029787631","234","60774","1657","3.66114006478865e-19"
"150","mos","galasso_true_mos","0","0","1","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_true_mos_experiment_noise_0_missing_0_iteration_1.csv","0.441265233772717","0.447286895073975","0.206999463901405","11222","7927","8849","51133","28621","22512","6.52323113931137e-05","0.105091861118003",NA,NA,"1","1","1","0","0","51133","1","0.753279620701254","0.876619382258095","0.810282740915591","6619","15403","47028","0"
"412","mos","galasso_true_mos","0","0","2","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_true_mos_experiment_noise_0_missing_0_iteration_2.csv","0.441265233772717","0.447286895073975","0.206999463901405","11222","7927","8849","51133","28621","22512","6.52323113931137e-05","0.105091861118003",NA,NA,"1","1","1","0","0","51133","1","0.753279620701254","0.876619382258095","0.810282740915591","6619","15403","47028","0"
"712","mos","galasso_true_mos","0","0","3","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_true_mos_experiment_noise_0_missing_0_iteration_3.csv","0.441265233772717","0.447286895073975","0.206999463901405","11222","7927","8849","51133","28621","22512","6.52323113931137e-05","0.105091861118003",NA,NA,"1","1","1","0","0","51133","1","0.753279620701254","0.876619382258095","0.810282740915591","6619","15403","47028","0"
"1012","mos","galasso_true_mos","0","0","4","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_true_mos_experiment_noise_0_missing_0_iteration_4.csv","0.441265233772717","0.447286895073975","0.206999463901405","11222","7927","8849","51133","28621","22512","6.52323113931137e-05","0.105091861118003",NA,NA,"1","1","1","0","0","51133","1","0.753279620701254","0.876619382258095","0.810282740915591","6619","15403","47028","0"
"1312","mos","galasso_true_mos","0","0","5","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_true_mos_experiment_noise_0_missing_0_iteration_5.csv","0.441265233772717","0.447286895073975","0.206999463901405","11222","7927","8849","51133","28621","22512","6.52323113931137e-05","0.105091861118003",NA,NA,"1","1","1","0","0","51133","1","0.753279620701254","0.876619382258095","0.810282740915591","6619","15403","47028","0"
"213","mos","galasso_true_mos","0.1","0","1","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","galasso_true_mos_experiment_noise_0_missing_0.1_iteration_1.csv","0.429472608387879","0.442186007672498","0.194938938793806","5651","2222","2711","16761","10163","6598","0.000149637794580492","0.0706495914701281",NA,NA,"0.304128449338001","0.925544578026425","0.45781997497608","1251","35582","15551","0.0269958156833659","0.255225769249251","0.887885879861808","0.39648158055165","2012","46497","15934","0"
